COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS,label,source_file,video_title,content_clean,comment_length,token_count,url_count,exclamation_count,uppercase_ratio,has_url
z135drnwswvsgvkyq04cfjh4xpb3cn2hugg,Sam Klein,2014-08-31 03:52:29,"She named the tiger Kitty Purry  No, seriously, she did, check the video ﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,she named the tiger kitty purry no seriously she did check the video,74,14,0,0,0.07142857142857142,0
z12rgdghtm3gc3j4004cizn50y3xybujalw0k,Littleprincess,2014-08-31 21:50:57,Perfect! &lt;3﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,perfect lt 3,15,2,0,1,0.1111111111111111,0
z133uthy3uvscvxox04cfr1bjw2idvehcxw0k,Justin Chery,2014-09-01 17:55:34,"And after the video ends, a 13 ft. boa constrictor squeezes her to death.﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,and after the video ends a 13 ft boa constrictor squeezes her to death,74,14,0,0,0.01818181818181818,0
z12ihhpimqitsznag04cc3y5jke1d1rhkus0k,Jack El Matador,2014-09-02 18:54:01,"should not have paused the music, this is a clip, not a movie.﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,should not have paused the music this is a clip not a movie,63,13,0,0,0.0,0
z13sfvhiwxmqz3xad04cddehoyr5g1i5c0s,TWIN MELODY,2014-09-02 19:57:01,"  HI!:D!:) We’ re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ….    !!!  &lt;3  XX HAVE A NICE DAY!!:D﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hi d we re twin melody 17 year old twins we did some covers we did a cover of birthday by katy perry please just take 1 second and watch it thanks merci gracias danke obrigado grazie lt 3 xx have a nice day d,241,39,0,13,0.89375,0
z12utdmrdmz1ctouj22yu52pqt2if3pwl04,Yerki el duro,2014-09-03 11:29:56,Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,nicee sabrosura viva url,89,3,1,2,0.0136986301369863,1
z121gbuy2unhc5m4n04cf3kyslqhepeqgvo0k,Santeri Saariokari,2014-09-03 16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hey guys go to check my video name growtopia my story,56,11,0,0,0.023255813953488372,0
z12ytrbydy2ogluio04cfdmrdvn4ijrr3kg0k,Braiden Short,2014-09-03 22:46:22,http://shhort.com/a?r=HuPwEH5ab﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url,32,1,1,0,0.17391304347826086,1
z12yxpmqktb4zxptp221j3njlmjbtfgmi,VitalXtreme,2014-09-04 03:56:53,YAY IM THE 11TH COMMENTER!!!!!                                    IF YOUR  CRAZY PLEASE DONATE BITCOINS TO ME AT: 1FHeNqx1twqM153v2PTAyieJNEALAhZvEM﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,yay im the 11th commenter if your crazy please donate bitcoins to me at 1fhenqx1twqm153v2ptayiejnealahzvem,149,15,0,5,0.8571428571428571,0
z13ax5sicvvxsx3lx23vuf45tye4etl1g,Kasia Hill,2014-09-06 02:44:43,http://shhort.com/a?r=G8iX5cTKd﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url,32,1,1,0,0.18181818181818182,1
z12ag5uwdzrajx1yp04chp1r2sa5ubugez00k,xhonavsky,2014-09-06 20:17:52,"I love this song, it´s for empowering every woman :)  ""you´re gonna hear me roar"" ;)﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i love this song it s for empowering every woman you re gonna hear me roar,85,16,0,0,0.01694915254237288,0
z13jtvmwoqjvsxj4p04cdhbwswnsf5qqv24,Ricky Smith,2014-09-07 02:43:55,This song makes me want to drink bleach﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,this song makes me want to drink bleach,40,8,0,0,0.03125,0
z12bjffg3yu4ybx4e04cjzfbyxqcdzyxl3s,maurice davis,2014-09-07 02:59:54,If she really did this there she's hardcore﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,if she really did this there she s hardcore,44,8,0,0,0.02857142857142857,0
z13bzjvw1suhj3sjp04cfr54vuy2wzarbyg0k,Divergent lover,2014-09-07 05:52:45,http://shhort.com/a?r=Jt2ufxHxc﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url,32,1,1,0,0.08695652173913043,1
z13xvrgzkoydytjr304ch1no1raxwjahesc0k,Richard Valko,2014-09-07 15:01:49,Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :)﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos follow me watch my videos,205,42,0,0,0.047619047619047616,0
z13jhj1wdzmiwjdjn04ccx2gfpynuzyjo4w,Robert Kim,2014-09-07 17:13:39,"I'm sorry Katy Perry, I was being weird. I still love you &lt;3﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i m sorry katy perry i was being weird i still love you lt 3,64,13,0,0,0.1111111111111111,0
z120uhiw0ubhcnxvi23uw5oorpuncvso204,tombraiderxXx12,2014-09-07 18:38:10,I'm not a big fan of the song but this video is awesome!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i m not a big fan of the song but this video is awesome,57,13,0,1,0.023809523809523808,0
z12kjjlhsmiqsfzrb04ch5i5rt2qvbahppg0k,Eder Rodriguez,2014-09-07 19:30:24,katy perry  just stop it and dont do a song i dont like it﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy perry just stop it and dont do a song i dont like it,59,14,0,0,0.0,0
z12hzb1hzxbjh310c234ddqgoluidjufb,Aemon Sevker,2014-09-07 19:34:29, GO TO MY CHANNEL and check out my written songs﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,go to my channel and check out my written songs,49,10,0,0,0.34210526315789475,0
z13bejijvrbdy5mrg04cgv3bjvubyxoi050,GGSCommunity,2014-09-07 22:36:24,"Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,like gorlin goltz syndrome support community you are not alone url,109,10,1,0,0.1,1
z134e5zjck2agxwd423hdjgx1y3ndvhf4,Christopher Pete S.,2014-09-07 22:39:21,Subscribe and u are gonna hear me roar ;)﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,subscribe and u are gonna hear me roar,42,9,0,0,0.03225806451612903,0
z13ay5zytl3icfrij04cc1kakqb4cpu4oks0k,Kathy L.,2014-09-08 01:03:41,In my opinion I think you look better with black hair then blond hair : )﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,in my opinion i think you look better with black hair then blond hair,74,16,0,0,0.03571428571428571,0
z13tc1brnvvpxtd3i225u5djckjntpniz04,Sofia Aristizabal,2014-09-09 00:43:52,"I loved, she is amazing.. OMG your eyes*_*﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i loved she is amazing omg your eyes,43,8,0,0,0.13793103448275862,0
z12qvnw51y31ulrx304cjbkq1yzqzdkiytg0k,jessica durham,2014-09-09 06:10:07,"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,please help me give my son a grave url or please just share it on your fb page i do not have one anymore,149,24,1,0,0.05263157894736842,1
z13mh3ih5xqtdvt3z22xdhvp4pfhxfmhz04,Rahul Thorat,2014-09-09 11:26:50,You gonna hear me ROARRRR.....﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,you gonna hear me roarrrr,31,5,0,0,0.38095238095238093,0
z13xxdyxcsbwdda5l04cfdexnunxzrgwo2o,snc,2014-09-09 17:08:44,follow me---&gt; https://twitter.com/f0llowshoutouts ﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,follow me gt url,54,4,1,0,0.0,1
z13lsbqpwk3xej2jv04cetyypm22w3pgo4s,Christ Is Risen,2014-09-09 17:59:18,I WILL FINISH THIS DISSERTATION! And I will laugh in its face when I  finish! Roaaarrr =3﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i will finish this dissertation and i will laugh in its face when i finish roaaarrr 3,90,17,0,2,0.45588235294117646,0
z12tvfbi0sntvhgzw04cgf35lymwivhqepo0k,blondedbythelight703,2014-09-09 20:36:30,She's an old Whore!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,she s an old whore,20,4,0,1,0.14285714285714285,0
z131xvagrrnevlmao04cf1dq2or1snlqkso0k,taione88,2014-09-09 21:03:35,Please share and help to my Friend! http://www.gofundme.com/jormis  Thank  you very much!﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,please share and help to my friend url thank you very much,90,12,1,2,0.04411764705882353,1
z12xituo3vvdxvrhk04cdxmilwfwhfdgmz00k,moilovemoi,2014-09-09 22:34:28,ROAAAAARRRRRR 🐯🐯🐯﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,roaaaaarrrrrr,18,2,0,0,1.0,0
z12wsbxquxjthdm0i22jc3ehdnuhwv5xi04,caleb owczarzak,2014-09-09 22:35:25,This looks so fun and it's a good song﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,this looks so fun and it s a good song,39,9,0,0,0.034482758620689655,0
z12wujphdvrxcbksz23lc3j5xsqadn0cz,Made2Falter,2014-09-09 23:55:30,"Check out our vids, our songs are awesome! And that I guarantee :)﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,check out our vids our songs are awesome and that i guarantee,67,13,0,1,0.06,0
z131i52zez2uythxs04chxi45y2otxcjcw00k,Jessy  Riivera,2014-09-10 01:19:03,I love You Katy ♥﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i love you katy,18,5,0,0,0.25,0
z131xnwierifxxkj204cgvjxyo3oydb42r40k,YULIOR ZAMORA,2014-09-10 01:35:54,I    loved        it           so       much          because         you          get         to         stand            fear .﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i loved it so much because you get to stand fear,130,12,0,0,0.02631578947368421,0
z13ndjiobv24y14tp230gvzjeovuup1vf,Nicolás Jara,2014-09-10 01:50:55,Click For iTunes code http://shhort.com/a?r=0LaviqU2b﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,click for itunes code url,54,5,1,0,0.125,1
z13ncdbb1urrxdhcs22gfp35gkqiuhgcr,Neo Joey,2014-09-10 09:09:57,Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy perry is and inspirational singer her voice is awesome and i loved her so much she achieved music history and i couldn t believe that guys if you could take 1min to go to my channel and watch my first video i would be greatly thankful for this ty guys n katy is still awesome xoxo,296,59,0,0,0.03070175438596491,0
z122tnij5nmvhtqkx22jdnc40rzbulxwe04,Jack lewandowski,2014-09-10 11:48:08,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hi guys i sell jack daniel s hard back cover case for iphone 5 5s 5c 4s 4 6 old time with only 3 dollars on ebay url,213,28,1,0,0.2230769230769231,1
z13qfffoxqacypnu122ojzxgmnvvthucz,Mättr Valleni,2014-09-10 21:38:12,https://m.facebook.com/story.php?story_fbid=764484966942313&amp;id=754989901225153&amp;ref=stream  gf﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url gf,102,2,1,0,0.0,1
z12mt5kxyqyful0jq04cdrchivu0v5ip51k,TheParkourGamingPotato,2014-09-10 22:58:23,subscribe to me﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,subscribe to me,16,3,0,0,0.0,0
z13nt3s53sbnupdoc04cjpuwhzvdh5gyr04,Sofi Duarte,2014-09-10 23:34:14,3:46 so cute!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,3 46 so cute,14,3,0,1,0.0,0
z12ijzhpitadz15sb23bgxfoilenufewr04,Walker's.Enchanted.Music.Channel,2014-09-11 02:15:22,"i think they were drunk when they shot the first half of the video and then the sec on half comes in, and her boobs are magically bigger and  she's more beautiful suddenly, and the dude practically vanishes ﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i think they were drunk when they shot the first half of the video and then the sec on half comes in and her boobs are magically bigger and she s more beautiful suddenly and the dude practically vanishes,208,39,0,0,0.0,0
z13sgp1qayzmcx0tq22dy5wqllnpfvsv0,Ken Santiago,2014-09-11 15:05:08,Roar is without a doubt your best song...feel good song with a message for  everyone. Good job Katy﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,roar is without a doubt your best song feel good song with a message for everyone good job katy,100,18,0,0,0.03896103896103896,0
z12sixzbalueu5irr04chv1yhpy4t5ky31g,o olek,2014-09-11 17:43:49,The great mother of the jungle. Sweet and natural. I like her videos.﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,the great mother of the jungle sweet and natural i like her videos,70,13,0,0,0.05555555555555555,0
z12ax3ozzsjafnboe04civtrlxzzxtbbaxs0k,Sheldon Duncombe,2014-09-11 19:09:43,http://www.aaas.org/tech-i/vote#view/25874/2177367 VOTE SHELDON PLEASE  GUYS. GIVE IT 5 STARS. THANKS IN ADVANCE﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url vote sheldon please guys give it 5 stars thanks in advance,113,12,1,0,0.6351351351351351,1
z13dexprepfgfjjai04cetejapnqxjq4fj0,Misael Navarro Leon,2014-09-11 20:19:56,Katy has conqueror's haki &gt;:)﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy has conqueror s haki gt,33,5,0,0,0.043478260869565216,0
z12zu5v4qlruc11zc04cg5rrnzjehpzwv3g,SergiBeCa Official,2014-09-12 03:39:36,Can you check my videos please? Don't hate me :( Give me one oportunity﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,can you check my videos please don t hate me give me one oportunity,72,14,0,0,0.05555555555555555,0
z13xwb3adyricdunf223txebnov1f1aiz04,Gram Bangla,2014-09-12 09:03:16,WOW VERY NICE CONGRASULATION I LIVE SO MUCH http://en.prothom-alo.com/sport/news/53331/Zimbabwe-A-team-due-in-Dhaka-Wednesday ﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,wow very nice congrasulation i live so much url,127,10,1,0,0.4166666666666667,1
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,Dj enderman,2014-09-12 13:41:05,There is 7 bilion poeple on earth Now stop being dumb﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,there is 7 bilion poeple on earth now stop being dumb,54,11,0,0,0.047619047619047616,0
z12ayngz3kffwhr1x22ei3agorrhebndb,Analiner Benny,2014-09-12 15:08:27,I love this shit but I disliked it because it's sucks﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i love this shit but i disliked it because it s sucks,54,11,0,0,0.047619047619047616,0
z12qf5rimw3pfbw1w22pyruxovawz1dkq,Cristina Valencia,2014-09-12 15:26:38,"hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing :( so please if you could like  this picture it would be very nice, thank you i really want to go to her  concert :) https://www.facebook.com/exagdl/photos/a.936868579660284.1073741943.111719098841907/937732262907249/?type=1&amp;theater ﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hey guys i really want to go to a katy perry concert so im in this contest where i need a lot of likes and im loosing so please if you could like this picture it would be very nice thank you i really want to go to her concert url,357,54,1,0,0.0,1
z13ogjwqvuazsh0v123evnzipxyjx5fcv,ENZOxDV9,2014-09-12 19:45:34,"this video is very inaccurate, a tiger would rip her face of﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,this video is very inaccurate a tiger would rip her face of,61,12,0,0,0.0,0
z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,Technibility,2014-09-12 21:08:47,Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,great video by a great artist in katy perry admire her creativity check out our channel for no nonsense mobile tech reviews and comparisons as well as an iphone 6 and 6 plus review and comparison,201,36,0,3,0.04430379746835443,0
z13rv5abiqvggpsz304cdr54xnndwtxbl44,Yoshi does Minecraft,2014-09-12 21:41:24,Are those real animals﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,are those real animals,23,4,0,0,0.05263157894736842,0
z13dgdph5vnutpnq004ci3lbtymmtlphrto0k,MyNameIs Leah,2014-09-13 12:27:00,"Hey guys!  Can you please SUBSCRIBE to my channel,because I'm gonna filming a video so  hope you guys like it and thank you so much for you're support! Xoxo,Leah!  &lt;3 ﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hey guys can you please subscribe to my channel because i m gonna filming a video so hope you guys like it and thank you so much for you re support xoxo leah lt 3,171,31,0,3,0.11023622047244094,0
z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,Steve Gallagher,2014-09-13 15:05:12,Maybe the best music video in the last 15 years? This is how pop music is  done folks!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,maybe the best music video in the last 15 years this is how pop music is done folks,87,18,0,1,0.03125,0
z13oilua4nu5ulzs122xvdc5skfqzfy5y04,Jouri Osman,2014-09-13 15:05:13,I love KATY PERRY &lt;3 &lt;3﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i love katy perry lt 3 lt 3,30,6,0,0,0.5555555555555556,0
z12nsngbgzqwyxnmk22sibsqbwqlzfuva,John Chen,2014-09-13 15:37:09,Boooobs﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,boooobs,8,1,0,0,0.14285714285714285,0
z13kvddrenfhxjeod04cg11pkk2sg1vbr0c,Buffo hrdfjiu,2014-09-13 17:48:14,"I really don't understand how this has 600 million views lol. I'm not  hating or anything, it's just confusing. ﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i really don t understand how this has 600 million views lol i m not hating or anything it s just confusing,113,20,0,0,0.024096385542168676,0
z12nfn4yazrphtzwi04cchahoxqlvtc4mvk0k,KatyPerry Queen,2014-09-14 09:47:10,Its almost Katys birthday! October 25th Lets say happy birthday to katy!!! ♥♥♥♥♥♥﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,its almost katys birthday october 25th lets say happy birthday to katy,82,13,0,4,0.07017543859649122,0
z13wwx4g2wmufxn0t235flwo5qu2sdrs3,Abhi Vats,2014-09-14 10:27:26,Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy perry you are looking soo pretty damn cute,56,11,0,0,0.5128205128205128,0
z12njp45xonlypf2x23ketjjpzjee3cyt04,bea boots,2014-09-14 12:42:56,great song you go katy!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,great song you go katy,24,5,0,1,0.0,0
z13tuhgotq3ifrl0423uwx35trelwdwdd,jay cruz,2014-09-14 13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt,59,2,0,0,0.0,0
z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,Veronica Kkk,2014-09-14 14:17:49,My telephone!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,my telephone,14,2,0,1,0.09090909090909091,0
z13lwjvwbrqgdrdut22qhf54gvqwuz1nv,Thalia Grace,2014-09-14 15:55:13,This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,this comment will randomly get lot s of likes and replies for no reason i also like jello strawberry jello,111,19,0,0,0.04597701149425287,0
z13ejhmaiyjmcrlgw04ccvqwdobqtjn4ea4,David Sean,2014-09-15 10:53:46,"Hey guys! I've made a amazing Smiley T-Shirt.Of all the things you wear,  your expression is the most important and remember all the statistics in  the world can’t measure the warmth of a smile. If you're a big fan of  T-Shirts and want to gets more happiness, it's perfect for you.  Check this  out and buy it at www.teespring.com/smiley12 =)) thanks you guys so  much!!! ﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,hey guys i ve made a amazing smiley t shirt of all the things you wear your expression is the most important and remember all the statistics in the world can t measure the warmth of a smile if you re a big fan of t shirts and want to gets more happiness it s perfect for you check this out and buy it at url thanks you guys so much,374,66,1,4,0.035842293906810034,1
z13mxjrbuyv5slha204cjdwg0wauylyap3w,Peter Wilkes,2014-09-15 15:48:57,"really want this video to get 1 billion views, would be amazing!﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,really want this video to get 1 billion views would be amazing,65,12,0,1,0.0,0
z12wj5g52rzbcvprl04cenuj1yyifhxq3hw,LuckyMusiqLive,2014-09-15 17:47:57,Katy has the voice of gold. this video really brings the lyrics to life. I  am a rapper with 25000 subscribers.. thumbs up if you hate when you take a  shit and the water splashes your nuts﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy has the voice of gold this video really brings the lyrics to life i am a rapper with 25000 subscribers thumbs up if you hate when you take a shit and the water splashes your nuts,190,37,0,0,0.014084507042253521,0
z13kdx4bjwevyfhfy222jhvo2nvsdxzyt04,Alanoud Alsaleh,2014-09-15 18:27:56,"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,i started hating katy perry after finding out that she stole all of the ideas on her videos from an old comic book yet her music is catchy,145,29,0,0,0.036036036036036036,0
z12vwdpzylnfhdhoc04cfxhbdrjqed2rjh4,jose ramon Bocarejo,2014-09-15 23:53:03,How can this song have 629 million views while there are only 7 million  people in the world?﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,how can this song have 629 million views while there are only 7 million people in the world,94,18,0,0,0.014285714285714285,0
z124spyhambnyly1l223gzliqmqxyxzy304,Magic Johnson,2014-09-16 03:36:41,Katy Perry is garbage. Rihanna is the best singer in the world. ﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy perry is garbage rihanna is the best singer in the world,65,13,0,0,0.06,0
z12ju5uxzvfmv1yzr04cdn2zjvvbfpdjglo0k,Nick M,2014-09-16 03:45:43,https://www.reverbnation.com/slicknick313/songs﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,url,48,1,1,0,0.0,1
z13wxrja2ny2jfq0r22ojhwwdpimt5ogu04,Chloe Steiner,2014-09-16 04:11:05,"Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,katy perry is part of me katy perry is my firework katy perry i love you,74,16,0,0,0.12280701754385964,0
z12wc1vj2mytepiki22lf5bggrynfloa304,Rolando Viray,2014-09-16 07:11:53,This Song Was Good Until It Got Overplayed The Hell Out Of On Radio﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,this song was good until it got overplayed the hell out of on radio,68,14,0,0,0.25925925925925924,0
z13mel5zokapi1ax004cg3goburlghkwdk40k,Jian Li,2014-09-16 07:45:05,"see it all, human folly right?﻿",0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,see it all human folly right,31,6,0,0,0.0,0
z13gsbt40s25vre2q23rdtmxepytftaei,Jana Trpevska,2014-09-16 10:46:47,Great.This is a song﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,great this is a song,21,4,0,0,0.125,0
z13ye5lzknauy3ilv22nfbm5kyjgdbo1h,Amana Amjad,2014-09-16 11:36:51,Awesum song!! Jus luv it!﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,awesum song jus luv it,26,5,0,3,0.1111111111111111,0
z13mjtpierebfrgvv22dch3o2sm3jnnp304,Marieke Sp33lma,2014-09-16 12:53:43,Watch my videos xx﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,watch my videos xx,19,4,0,0,0.06666666666666667,0
z12vibnqjrygfn0p404cc1loanvyw54pcmw0k,Nathan Waterhouse,2014-09-16 14:21:04,Please check out my acoustic cover channel :) thanks ﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,please check out my acoustic cover channel thanks,54,10,0,0,0.023809523809523808,0
z13ithgi0zjwz15rn04cclkgxpafydzocrs0k,Harrison Lloyd,2014-09-16 20:32:46,Imagine this in the news crazy woman found acting like a tiger and bit jims  ear off﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,imagine this in the news crazy woman found acting like a tiger and bit jims ear off,85,17,0,0,0.014925373134328358,0
z13nhjbxcwe4stwwz04cfpfoqrzghr540ns0k,Mandeep Kaur,2014-09-16 21:03:17,selfie alert﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,selfie alert,13,2,0,0,0.0,0
z12nj5gwruilz5a4y04cfdda2wfgz1lwecg,Chris Madzier,2014-09-16 22:50:28,Your going to hear me Roar !!!! :-))))   #soundsofsunday ﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,your going to hear me roar soundsofsunday,58,10,0,4,0.05714285714285714,0
z13wthrbisjqg5cm423qxnpopsrowzvzg04,DatoJason Jason,2014-09-17 19:52:54,It is a shit﻿,0,ham,Youtube02-KatyPerry.csv,Katy Perry - Roar,it is a shit,13,4,0,0,0.1111111111111111,0
z13ighypdmuywprvc222crt42va2ctluz,Vena Veno,2014-09-17 22:22:44,She loves Vena. trojmiasto.pl/Vena-Bus-Taxi-o59253.html﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,she loves vena trojmiasto pl vena bus taxi o59253 html,56,4,0,0,0.125,0
z13cyrkatpfnixkis04cinqqhmbuvhspvqk0k,Pettrus Ortega,2014-09-18 11:35:49,"THIS IS A COMPETITION TO MEET MY IDOLS, IT WOULD MEAN SO MUCH IF YOU GUYS  WILL LIKE THIS PIC ON IG! http://instagram.com/p/smZdivopxb/﻿",1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,this is a competition to meet my idols it would mean so much if you guys will like this pic on ig url,136,23,1,1,0.7475728155339806,1
z12ijdi5kuimjphgy04cjzxxzyusg3xjoyc0k,Ari4Cortez5Ortiz 9Uria,2014-09-18 15:57:36,Katty perry please say in one of your new videoes that they follow the  Girls Girls please﻿,1,spam,Youtube02-KatyPerry.csv,Katy Perry - Roar,katty perry please say in one of your new videoes that they follow the girls girls please,91,17,0,0,0.0410958904109589,0
